game;n.players;int.rule;end.rule;winner1.perc;winner2.perc;winner3.perc;winner4.perc;winner5.perc;winner6.perc;moves.mean;moves.sd;moves.min;moves.25%;moves.median;moves.75%;moves.max;rounds.mean;rounds.sd;rounds.min;rounds.25%;rounds.median;rounds.75%;rounds.max;ahead1.mean.perc;ahead1.sd.perc;ahead1.min.perc;ahead1.25%.perc;ahead1.median.perc;ahead1.75%.perc;ahead1.max.perc;ahead2.mean.perc;ahead2.sd.perc;ahead2.min.perc;ahead2.25%.perc;ahead2.median.perc;ahead2.75%.perc;ahead2.max.perc;ahead3.mean.perc;ahead3.sd.perc;ahead3.min.perc;ahead3.25%.perc;ahead3.median.perc;ahead3.75%.perc;ahead3.max.perc;ahead4.mean.perc;ahead4.sd.perc;ahead4.min.perc;ahead4.25%.perc;ahead4.median.perc;ahead4.75%.perc;ahead4.max.perc;ahead5.mean.perc;ahead5.sd.perc;ahead5.min.perc;ahead5.25%.perc;ahead5.median.perc;ahead5.75%.perc;ahead5.max.perc;ahead6.mean.perc;ahead6.sd.perc;ahead6.min.perc;ahead6.25%.perc;ahead6.median.perc;ahead6.75%.perc;ahead6.max.perc;persistence.mean.perc;persistence.sd.perc;persistence.min.perc;persistence.25%.perc;persistence.median.perc;persistence.75%.perc;persistence.max.perc;persistence.1rounds;persistence.2rounds;persistence.3rounds;persistence.4rounds;persistence.5rounds;persistence.6rounds;persistence.7rounds;persistence.8rounds;persistence.9rounds;persistence.10rounds;persistence.11rounds;persistence.12rounds;persistence.13rounds;persistence.14rounds;persistence.15rounds;persistence.16rounds;persistence.17rounds;persistence.18rounds;persistence.19rounds;persistence.20rounds;1.players.ahead;2.players.ahead;3.players.ahead;4.players.ahead;5.players.ahead;6.players.ahead;not.random;lognorm.mean;lognorm.sd;lognorm.logLik;lognorm.AIC
ayres;5;none;stop;0,21082;0,20602;0,20192;0,19256;0,18868;NA;69,98196;33,64006462;26;45;59;88;372;14,59662;6,733413054;6;10;12;18;75;0,285893805;0,230023338;0,016666667;0,1;0,2;0,428571429;1;0,192855985;0,223185154;0;0;0,111111111;0,333333333;0,96875;0,181353643;0,218687578;0;0;0,1;0,304347826;0,96969697;0,168937966;0,211550584;0;0;0,08989899;0,285714286;0,976744186;0,170958602;0,214996146;0;0;0,083333333;0,3;0,96875;NA;NA;NA;NA;NA;NA;NA;0,363513831;0,227460904;0,016393443;0,178571429;0,333333333;0,5;1;8433;7095;6969;5464;4341;3377;2734;2313;1955;1536;1285;992;802;636;507;400;302;232;163;116;502;7920;20632;15828;5118;NA;1;2,589548969;0,416384926;-156617,1179;313238,2359
tantra;5;none;stop;0,21304;0,20492;0,19812;0,19508;0,18884;NA;82,22216;27,69953845;31;60;79;99;270;17,04492;5,547262175;7;13;16;20;55;0,275740558;0,252636082;0,021276596;0,086956522;0,166666667;0,380952381;1;0,195761037;0,246185024;0;0;0,090909091;0,3;0,970588235;0,18245184;0,241130187;0;0;0,074074074;0,272727273;0,961538462;0,17381061;0,237757354;0;0;0,0625;0,263157895;0,966666667;0,172235955;0,239125122;0;0;0,058823529;0,263157895;0,971428571;NA;NA;NA;NA;NA;NA;NA;0,46819002;0,258699171;0,018181818;0,25;0,5;0,666666667;1;6338;2493;1856;2404;3709;4819;4927;4498;3778;3276;2680;2112;1748;1391;1084;780;599;466;321;220;582;6867;18736;17592;6223;NA;1;2,784354186;0,321652857;-153450,516;306905,032
althoen;5;none;stop;0,21002;0,20346;0,20412;0,1947;0,1877;NA;86,396;32,99943338;31;62;81;104;352;17,87758;6,604997037;7;13;17;21;71;0,264906793;0,232222831;0,019230769;0,076923077;0,176470588;0,391304348;1;0,191701523;0,227074421;0;0;0,105263158;0,3125;0,96969697;0,185031887;0,225199395;0;0;0,095238095;0,304347826;0,96875;0,178083238;0,221277445;0;0;0,083333333;0,294117647;0,96969697;0,180276559;0,223214842;0;0;0,083333333;0,3;0,970588235;NA;NA;NA;NA;NA;NA;NA;0,317379636;0,250393285;0,014925373;0,1;0,258064516;0,466666667;1;11505;5535;4525;5073;4902;3758;2804;2348;1858;1568;1351;1127;881;685;512;394;305;226;144;126;562;6868;17649;17595;7326;NA;1;2,819916951;0,355371643;-160213,2164;320430,4327
daykin;5;none;stop;0,20516;0,205;0,20006;0,19574;0,19404;NA;100,0612;48,26901172;26;66;90;123;531;20,61258;9,658179505;6;14;19;25;107;0,262597995;0,210113263;0,017241379;0,1;0,2;0,363636364;1;0,194617249;0,205181909;0;0;0,133333333;0,296296296;0,972972973;0,186467541;0,200552021;0;0;0,125;0,285714286;0,965517241;0,176935351;0,19592706;0;0;0,117647059;0,272727273;0,966666667;0,179381864;0,201856605;0;0;0,115384615;0,277777778;0,964285714;NA;NA;NA;NA;NA;NA;NA;0,334707864;0,22737159;0,011111111;0,15;0,294117647;0,473684211;1;6132;4859;5041;5269;4921;4426;3751;3150;2613;2176;1597;1454;1036;828;615;504;361;280;242;166;260;3851;12711;18248;14930;NA;1;2,927038181;0,443467047;-176642,2466;353288,4932
historical72;5;none;stop;0,20416;0,20234;0,20226;0,19532;0,19592;NA;99,1956;70,43526988;21;50;77;126;766;20,43974;14,08984099;5;11;16;26;154;0,294295778;0,20048269;0,013513514;0,133333333;0,25;0,40625;1;0,20294196;0,190733622;0;0,047619048;0,15625;0,3125;0,964285714;0,183829985;0,182116676;0;0,018181818;0,137931034;0,285714286;0,967741935;0,16598011;0,174347917;0;0;0,117647059;0,257142857;0,9375;0,152952168;0,168303287;0;0;0,105263158;0,238095238;0,9375;NA;NA;NA;NA;NA;NA;NA;0,233960674;0,199805907;0,006493506;0,083333333;0,166666667;0,333333333;1;12929;9985;7831;5882;3779;2637;1843;1360;1008;716;558;371;296;209;139;90;96;63;51;27;248;3295;11732;18580;16145;NA;0,98;2,828400974;0,598959136;-186738,8802;373481,7604
historical84;5;none;stop;0,2121;0,20834;0,19978;0,19462;0,18516;NA;58,0696;31,02754921;11;34;60;75;241;12,2126;6,212404777;3;7;13;16;49;0,325527108;0,24183014;0,023809524;0,125;0,25;0,5;1;0,185472115;0,218222912;0;0;0,090909091;0,333333333;0,964285714;0,170566222;0,213673996;0;0;0,076923077;0,285714286;0,958333333;0,156862903;0,206755027;0;0;0,066666667;0,25;0,96;0,161571651;0,208958521;0;0;0,071428571;0,266666667;0,952380952;NA;NA;NA;NA;NA;NA;NA;0,324681444;0,237778284;0,023255814;0,142857143;0,25;0,444444444;1;18333;8756;5109;3556;2890;2271;1943;1548;1388;1141;876;640;467;321;220;150;106;89;53;50;932;9186;18388;15815;5679;NA;1;2,334903054;0,63256142;-164793,1815;329590,3631
abstract;6;none;stop;0,19604;0,18298;0,17094;0,1614;0,14684;0,1418;161,65886;12,3602273;115;153;161;170;226;27,53404;2,074706574;20;26;27;29;38;0,222294632;0,249360501;0,027777778;0,038461538;0,103448276;0,321428571;1;0,175330306;0,244266869;0;0;0,043478261;0,266666667;0,96875;0,160796494;0,235862896;0;0;0,037037037;0,233333333;0,96875;0,152570767;0,228787242;0;0;0,035714286;0,222222222;0,96875;0,145982275;0,224970593;0;0;0,034482759;0,206896552;0,967741935;0,143025526;0,222459888;0;0;0,034482759;0,2;0,966666667;0,272875808;0,280753737;0,027777778;0,038461538;0,137931034;0,444444444;1;14322;6116;3758;2557;2081;1747;1462;1398;1273;1191;1131;1112;1015;969;988;915;902;910;807;831;318;4173;14252;18791;10532;1934;1;3,312589012;0,07531307;-107271,2977;214546,5954
ayres;6;none;stop;0,1776;0,17476;0,16884;0,16492;0,15616;0,15772;77,39216;34,93164661;31;52;66;96;412;13,48634;5,825091591;6;9;12;17;69;0,260199746;0,21649719;0,01754386;0,1;0,166666667;0,375;1;0,164097669;0,208698784;0;0;0,083333333;0,277777778;0,964285714;0,153389007;0,203512594;0;0;0,0625;0,25;0,965517241;0,144710038;0,1990412;0;0;0,038461538;0,25;0,96;0,136814034;0,194432307;0;0;0;0,230769231;0,962962963;0,140789506;0,196999635;0;0;0;0,233333333;0,96;0,350272554;0,216919354;0,022222222;0,166666667;0,333333333;0,5;1;9479;7788;7271;5929;4250;3251;2579;2071;1635;1324;1033;836;656;500;389;294;193;164;107;77;373;6019;18319;17084;6807;1398;1;2,522291987;0,386992828;-149594,07;299192,14
tantra;6;none;stop;0,17848;0,16916;0,16894;0,16702;0,16202;0,15438;92,77048;30,0247443;37;69;89;112;273;16,04478;5,009877916;7;12;15;19;46;0,247486815;0,23834244;0,02173913;0,08;0,142857143;0,315789474;1;0,164280282;0,230010792;0;0;0,066666667;0,222222222;0,962962963;0,157025009;0,227122832;0;0;0,058823529;0,210526316;0,958333333;0,148945904;0,223584519;0;0;0,047619048;0,2;0,96;0,141082574;0,219066154;0;0;0,032258065;0,181818182;0,964285714;0,141179417;0,222174771;0;0;0;0,181818182;0,958333333;0,461397736;0,256951538;0,022222222;0,235294118;0,5;0,666666667;1;6752;2872;2192;2697;4257;4964;5112;4480;3658;3037;2506;1866;1599;1158;817;610;425;337;228;160;464;5452;16078;17543;8632;1831;1;2,72801943;0,308011165;-148466,9359;296937,8717
althoen;6;none;stop;0,17792;0,17292;0,16618;0,16424;0,16058;0,15816;96,93476;34,93268655;37;71;91;116;363;16,7421;5,830182451;7;12;16;20;61;0,237882521;0,217849958;0,021276596;0,074074074;0,142857143;0,333333333;1;0,161419781;0,210749451;0;0;0,071428571;0,266666667;0,965517241;0,155543791;0,208928301;0;0;0,0625;0,25;0,972972973;0,150640554;0,205574745;0;0;0,055555556;0,25;0,964285714;0,145570017;0,203426124;0;0;0,05;0,235294118;0,958333333;0,148943337;0,205423428;0;0;0,052631579;0,24;0,966666667;0,30499306;0,239739661;0,020408163;0,095238095;0,25;0,454545455;1;12215;6350;4879;5456;4886;3656;2726;2111;1670;1335;1135;910;720;513;399;285;228;141;107;65;430;5346;15182;17331;9407;2304;1;2,760746764;0,33724976;-154637,6901;309279,3803
daykin;6;none;stop;0,1712;0,16984;0,16704;0,16498;0,16574;0,1612;110,63754;50,07453556;31;75;101;135;555;19,02282;8,350078666;6;13;17;23;93;0,235190576;0,197313056;0,01754386;0,086956522;0,166666667;0,315789474;1;0,165350006;0,19254784;0;0;0,1;0,25;0,96875;0,158409151;0,189628653;0;0;0,095238095;0,238095238;0,962962963;0,150542091;0,186673809;0;0;0,083333333;0,230769231;0,966666667;0,144709615;0,182295209;0;0;0,08;0,222222222;0,970588235;0,145798562;0,185997226;0;0;0,076923077;0,222222222;0,961538462;0,328701489;0,221705468;0,010752688;0,142857143;0,285714286;0,466666667;1;6952;5401;5494;5496;5026;4313;3736;3001;2384;1911;1464;1154;867;678;534;390;304;205;176;137;185;2892;10241;15455;13764;7463;1;2,8567251;0,422052317;-170651,8817;341307,7634
historical72;6;none;stop;0,17204;0,16966;0,16894;0,16518;0,16484;0,15934;104,27894;69,12546838;25;57;83;130;886;17,96264;11,52392729;5;10;14;22;148;0,271218337;0,193551035;0,018181818;0,117647059;0,222222222;0,375;1;0,176243396;0,183333792;0;0;0,125;0,272727273;0,95;0,158460444;0,174980089;0;0;0,108695652;0,25;0,9375;0,142721729;0,166464541;0;0;0,090909091;0,222222222;0,952380952;0,130078802;0,158796946;0;0;0,08;0,2;0,933333333;0,121277292;0,153895031;0;0;0,068181818;0,19047619;0,933333333;0,237750082;0,192834934;0,007575758;0,090909091;0,173913043;0,333333333;1;13881;10137;7849;5851;3806;2501;1692;1183;891;621;422;311;238;178;112;93;58;42;38;26;200;2581;9703;15740;14342;7434;1;2,725688984;0,553384348;-177646,2511;355296,5022
historical84;6;none;stop;0,17856;0,17522;0,16668;0,16382;0,15988;0,15584;63,30476;34,35023726;13;28;68;84;272;11,13684;5,732051286;3;5;12;15;46;0,307942686;0,232911125;0,025641026;0,111111111;0,25;0,4375;1;0,15868201;0,203506825;0;0;0,076923077;0,263157895;0,952380952;0,145665416;0,198500121;0;0;0,058823529;0,25;0,967741935;0,133825449;0,193360242;0;0;0;0,230769231;0,947368421;0,123489603;0,187645347;0;0;0;0,2;0,947368421;0,130394836;0,192149296;0;0;0;0,214285714;0,952380952;0,315464148;0,228116655;0,024390244;0,142857143;0,25;0,411764706;1;20335;9273;5204;3493;2601;2153;1617;1299;1077;879;658;471;288;200;147;96;63;53;36;19;849;8158;16716;15195;7549;1533;1;2,239347293;0,634140257;-160140,0351;320284,0703
abstract;3;swap;stop;0,35182;0,33232;0,31586;NA;NA;NA;92,85714;10,59213741;56;85;92;100;162;31,61356;3,547962216;19;29;31;34;55;0,326590164;0,320064096;0,018181818;0,051282051;0,181818182;0,575757576;1;0,317718906;0,3204506;0;0,032258065;0,193548387;0,578947368;0,975;0,35569093;0,320897555;0;0,066666667;0,256410256;0,62962963;0,976190476;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,404037179;0,358618128;0,018518519;0,057142857;0,294117647;0,766666667;1;11077;4625;2678;1785;1294;1118;958;893;845;883;862;829;881;851;865;853;915;946;967;1072;1578;13557;34865;NA;NA;NA;1;3,447330607;0,11184612;-133781,8929;267567,7858
ayres;3;swap;stop;0,33704;0,33252;0,33044;NA;NA;NA;57,08888;30,54894049;16;34;50;72;336;19,6956;10,1874146;6;12;17;25;113;0,35814383;0,256341402;0,018518519;0,125;0,3125;0,533333333;1;0,305692386;0,256783189;0;0,081632653;0,269230769;0,48;0,976190476;0,336163784;0,262493307;0;0,1;0,307692308;0,523809524;0,975;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,403555632;0,259084364;0,011111111;0,2;0,363636364;0,565217391;1;4706;4774;5340;4862;4111;3486;3241;2872;2539;2260;1909;1689;1447;1167;1022;870;741;617;529;389;1062;14460;34478;NA;NA;NA;0,85;2,86294765;0,478203969;-177208,4129;354420,8258
tantra;3;swap;stop;0,34074;0,3334;0,32586;NA;NA;NA;62,07656;23,00324502;19;45;59;75;292;21,35634;7,676187874;7;16;20;26;98;0,34621825;0,275950066;0,017857143;0,103227233;0,25;0,5625;1;0,311806002;0,277355791;0;0,071428571;0,227272727;0,533333333;0,972222222;0,341975748;0,28279022;0;0,1;0,260869565;0,571428571;0,975609756;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,482739799;0,263334955;0,014084507;0,285714286;0,5;0,684210526;1;4568;1894;1278;1409;2608;3658;4122;4086;3831;3451;3028;2672;2267;2128;1641;1468;1189;1009;822;665;859;11444;37697;NA;NA;NA;1;2,99872771;0,355890789;-169226,7437;338457,4875
althoen;3;swap;stop;0,34072;0,33348;0,3258;NA;NA;NA;65,5876;28,93844355;19;45;60;80;322;22,52664;9,651735255;7;16;21;27;108;0,35547281;0,266348219;0,016393443;0,11627907;0,3;0,535714286;1;0,311381714;0,266012518;0;0,074074074;0,263157895;0,5;0,979166667;0,333145475;0,271595926;0;0,090909091;0,285714286;0,527777778;0,977272727;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,368258611;0,28423684;0,011235955;0,117647059;0,307692308;0,551724138;1;8383;3681;3168;3975;4270;3599;3001;2607;2271;2181;1999;1801;1545;1375;1177;867;764;703;554;431;1155;13764;35081;NA;NA;NA;1;3,030793568;0,408176834;-177683,866;355371,732
daykin;3;swap;stop;0,33646;0,3357;0,32784;NA;NA;NA;80,51866;44,7869415;16;49;70;100;441;27,5036;14,93316467;6;17;24;34;148;0,350776025;0,22942311;0,017857143;0,166666667;0,3125;0,5;1;0,314396008;0,230210304;0;0,130434783;0,285714286;0,461538462;0,976190476;0,334827966;0,235370228;0;0,148148148;0,303030303;0,485714286;0,972972973;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,349686795;0,244363317;0,008333333;0,153846154;0,296296296;0,5;1;3517;3149;3678;4196;4279;4130;3878;3625;3231;2855;2398;1963;1730;1454;1179;941;758;625;476;365;517;8252;41231;NA;NA;NA;0,95;3,185472107;0,50492758;-196053,5187;392111,0375
historical72;3;swap;stop;0,33704;0,3351;0,32786;NA;NA;NA;83,50484;63,29876611;13;39;64;107;730;28,4992;21,10031241;5;14;22;36;244;0,348756894;0,20280562;0,016393443;0,188836478;0,32;0,473684211;1;0,312494468;0,204350002;0;0,153846154;0,294117647;0,444444444;0,961538462;0,338748637;0,205313736;0;0,181818182;0,32;0,473684211;0,972972973;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,215529837;0,212431832;0,004098361;0,0625;0,133333333;0,296296296;1;11844;8908;7090;5420;4098;3022;2184;1671;1299;1044;784;600;456;374;237;239;166;142;106;69;333;5955;43712;NA;NA;NA;0,98;3,127294881;0,656853672;-206296,9704;412597,9408
historical84;3;swap;stop;0,34252;0,33194;0,32554;NA;NA;NA;47,2661;25,04135444;7;33;45;61;228;16,4199;8,352854566;3;12;16;21;77;0,362802328;0,251328314;0,021276596;0,15;0,3125;0,526315789;1;0,295054987;0,251383782;0;0,071428571;0,25;0,470588235;0,96969697;0,342142685;0,259136379;0;0,12;0,307692308;0,523809524;0,975;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,360055485;0,26725923;0,015151515;0,142857143;0,285714286;0,533333333;1;12327;7286;4725;3487;2963;2697;2291;2194;2059;1829;1694;1412;1157;844;664;515;427;310;258;190;922;13106;35972;NA;NA;NA;1;2,641854214;0,610053904;-178329,2394;356662,4789
abstract;4;swap;stop;0,26938;0,25302;0,24422;0,23338;NA;NA;123,42048;13,92843841;79;114;123;133;188;31,4781;3,496461768;20;29;31;34;48;0,26087388;0,305803125;0,02173913;0,034482759;0,090909091;0,433333333;1;0,230979425;0,30260393;0;0;0,066666667;0,390243902;0,974358974;0,247081729;0,304606076;0;0;0,09375;0,424242424;0,975;0,261064966;0,302460597;0;0,03030303;0,117647059;0,4375;0,975;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,411175419;0,355791027;0,020833333;0,058823529;0,321428571;0,773093842;1;10746;4448;2624;1704;1239;1097;941;984;854;894;904;837;827;910;894;899;948;982;1040;1134;1063;9361;21088;18488;NA;NA;1;3,443125458;0,111203624;-133283,5843;266571,1687
ayres;4;swap;stop;0,25636;0,25058;0,24764;0,24542;NA;NA;66,8738;32,57080181;21;43;58;84;330;17,34334;8,146789862;6;11;15;22;83;0,288066458;0,236378465;0,019230769;0,090909091;0,214285714;0,444444444;1;0,225131653;0,236214113;0;0;0,157894737;0,375;0,96875;0,233761008;0,237344619;0;0;0,166666667;0,387096774;0,975;0,253040881;0,243557248;0;0,04;0,1875;0,416666667;0,977272727;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,372562599;0,239471747;0,013333333;0,181818182;0,333333333;0,5;1;5934;6023;6418;5471;4351;3641;3166;2664;2336;1914;1587;1277;1039;862;715;570;476;340;302;216;558;8464;23031;17947;NA;NA;0,99;2,757061469;0,43017147;-166621,431;333246,862
tantra;4;swap;stop;0,25776;0,2507;0,24804;0,2435;NA;NA;76,63496;26,18657252;25;57;74;92;289;19,78292;6,554315788;7;15;19;24;73;0,273823052;0,254543876;0,017857143;0,074074074;0,157894737;0,428571429;1;0,226632453;0,254836727;0;0;0,117647059;0,382352941;0,967741935;0,238112844;0,25611371;0;0,035714286;0,136363636;0,394736842;0,971428571;0,261431651;0,2626111;0;0,055555556;0,166666667;0,428571429;0,96969697;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4583916;0,257155469;0,01369863;0,259259259;0,48;0,65;1;5424;2328;1481;1871;3219;4217;4591;4299;4033;3562;2908;2489;1921;1648;1335;1091;857;669;550;381;505;6317;20885;22293;NA;NA;1;2,930972233;0,330078491;-162074,2983;324152,5966
althoen;4;swap;stop;0,25434;0,25432;0,24602;0,24532;NA;NA;78,58216;31,52227217;25;56;73;95;309;20,27028;7,887219592;7;15;19;24;78;0,281542222;0,2446972;0,015625;0,076923077;0,2;0,428571429;1;0,232390744;0,245566557;0;0;0,157894737;0,380952381;0,976190476;0,235559459;0,246592242;0;0;0,157894737;0,384615385;0,973684211;0,250507576;0,25213046;0;0,035714286;0,176470588;0,409090909;0,975609756;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,333437591;0,267857527;0,013157895;0,1;0,268292683;0,5;1;9917;4857;3959;4786;4612;3723;2950;2459;2077;1848;1629;1472;1122;959;813;609;448;418;301;252;658;8343;21339;19660;NA;NA;0,98;2,93867276;0,374607769;-168786,7772;337577,5544
daykin;4;swap;stop;0,25556;0,2497;0,2479;0,24684;NA;NA;93,86082;46,46966061;21;61;84;116;486;24,09054;11,62211358;6;16;22;30;122;0,273695606;0,211034205;0,014285714;0,1;0,21875;0,384615385;1;0,230440759;0,212800795;0;0,055555556;0,181818182;0,35;0,966666667;0,238253281;0,213328281;0;0,066666667;0,19047619;0,357142857;0,972222222;0,257610355;0,219501001;0;0,081081081;0,210526316;0,384615385;0,967741935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,32719915;0,229798044;0,009090909;0,142857143;0,279069767;0,461538462;1;4790;4244;4765;4895;4620;4307;3920;3419;2797;2370;2053;1612;1262;1036;866;670;530;419;295;248;272;4116;15870;29742;NA;NA;0,96;3,07749236;0,455626538;-185517,4546;371038,9092
historical72;4;swap;stop;0,25302;0,25062;0,24806;0,2483;NA;NA;88,95972;59,34966609;17;48;72;112;647;22,86532;14,84099142;5;13;19;29;162;0,274104134;0,191759542;0,012987013;0,118588314;0,230769231;0,384615385;1;0,22623816;0,194215281;0;0,071428571;0,1875;0,340425532;0,956521739;0,24070545;0,195141147;0;0,083333333;0,203703704;0,36;0,961538462;0,258952255;0,197176357;0;0,105263158;0,225;0,375;0,96;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,209746208;0,19899313;0,007194245;0,066666667;0,136363636;0,285714286;1;14497;9480;7039;5489;3791;2711;1834;1403;1057;731;526;372;320;221;151;92;86;48;44;34;179;3081;14362;32378;NA;NA;0,59;2,958731295;0,572461015;-190992,9594;381989,9187
historical84;4;swap;stop;0,25566;0,25332;0,24874;0,24228;NA;NA;55,72564;29,07262546;9;35;56;72;244;14,55428;7,274541364;3;9;15;19;62;0,300479882;0,229994282;0,022727273;0,111111111;0,24;0,434782609;1;0,210879452;0,226600611;0;0;0,142857143;0,333333333;0,966666667;0,227765882;0,231318308;0;0;0,166666667;0,363636364;0,961538462;0,260874784;0,237255275;0;0,0625;0,2;0,411764706;0,966666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,325623158;0,243387977;0,018518519;0,133333333;0,25;0,473684211;1;15284;8288;5078;3632;2977;2538;2112;1883;1597;1484;1208;995;759;551;420;366;220;177;117;79;418;7627;21946;20009;NA;NA;1;2,521218362;0,608764154;-172191,627;344387,254
abstract;5;swap;stop;0,21582;0,21162;0,20134;0,18964;0,18158;NA;154,08874;17,47135971;99;142;153;166;241;31,41742;3,503561908;20;29;31;34;49;0,216829191;0,289064067;0,02173913;0,032258065;0,054054054;0,296296296;1;0,189102225;0,28946058;0;0;0,03125;0,272727273;0,975609756;0,192801352;0,288253314;0;0;0,033333333;0,275862069;0,975;0,197016221;0,286060806;0;0;0,038461538;0,28125;0,974358974;0,204251011;0,283462214;0;0;0,0625;0,290322581;0,976190476;NA;NA;NA;NA;NA;NA;NA;0,41700329;0,354775268;0,020408163;0,060606061;0,342857143;0,774193548;1;10374;4497;2545;1692;1267;1051;966;862;918;842;883;917;836;925;894;897;1012;1021;1055;1129;803;7566;17445;17089;7097;NA;1;3,441146855;0,111641682;-133381,229;266766,458
ayres;5;swap;stop;0,2038;0,20552;0,19742;0,19586;0,1974;NA;77,34404;34,27670483;26;52;68;95;404;16,0707;6,860516223;6;11;14;20;81;0,2454368;0,217818466;0,017241379;0,076923077;0,142857143;0,368421053;1;0,17849781;0,217185487;0;0;0,090909091;0,307692308;0,96969697;0,181230962;0,217083434;0;0;0,09375;0,307692308;0,965517241;0,188921022;0,218790031;0;0;0,1;0,315789474;0,972222222;0,205913407;0,226785129;0;0;0,117647059;0,344827586;0,96969697;NA;NA;NA;NA;NA;NA;NA;0,348151533;0,226687278;0,012345679;0,166666667;0,315789474;0,48;1;7096;7012;6970;5716;4564;3671;3038;2462;2026;1656;1345;1053;747;606;522;343;288;245;150;137;336;5643;17992;18635;7394;NA;1;2,697363372;0,391016394;-158864,8056;317733,6113
tantra;5;swap;stop;0,2067;0,2034;0,20142;0,1957;0,19278;NA;91,67416;29,45109872;31;69;88;110;272;18,93472;5,89636107;7;14;18;23;55;0,230330207;0,233920534;0,021276596;0,0625;0,115384615;0,333333333;1;0,178223723;0,234844049;0;0;0,066666667;0,277777778;0,971428571;0,186390929;0,237013176;0;0;0,076923077;0,285714286;0,96;0,193118226;0,236478633;0;0;0,090909091;0,294117647;0,966666667;0,211936914;0,244339357;0;0;0,111111111;0,318181818;0,972222222;NA;NA;NA;NA;NA;NA;NA;0,445095686;0,253279287;0,018518519;0,238095238;0,466666667;0,636363636;1;5752;2677;1786;2044;3558;4544;4704;4672;4064;3410;2801;2227;1817;1443;1158;884;707;503;383;270;311;4519;14747;19807;10616;NA;1;2,893078868;0,311532569;-157288,3004;314580,6009
althoen;5;swap;stop;0,20448;0,2041;0,1996;0,19672;0,1951;NA;91,25496;33,9533464;31;67;86;110;353;18,85132;6,796679936;7;14;18;23;71;0,238190183;0,225175315;0,018518519;0,066666667;0,137931034;0,352941176;1;0,181602602;0,225732061;0;0;0,086956522;0,3;0,96969697;0,186133859;0,226337123;0;0;0,09375;0,307692308;0,972222222;0,190209572;0,22933722;0;0;0,095238095;0,310344828;0,972972973;0,203863784;0,2354445;0;0;0,111111111;0,333333333;0,96875;NA;NA;NA;NA;NA;NA;NA;0,314138508;0,254290929;0,014084507;0,095238095;0,25;0,461538462;1;10851;5671;4550;5115;4739;3647;2929;2330;1966;1578;1369;1148;966;748;573;426;358;282;200;141;384;6124;16586;18490;8416;NA;0,99;2,875275961;0,349782005;-162188,4667;324380,9334
daykin;5;swap;stop;0,2026;0,20072;0,20192;0,19908;0,19568;NA;106,88442;48,30981865;26;73;98;131;553;21,97566;9,6667666;6;15;20;27;111;0,22871381;0,195101532;0,016393443;0,076923077;0,166666667;0,32;1;0,181223076;0,198082711;0;0;0,125;0,277777778;0,96;0,1865912;0,198393285;0;0;0,129032258;0,285714286;0,977272727;0,194707538;0,201067209;0;0,035714286;0,136363636;0,296296296;0,970588235;0,208764376;0,206050714;0;0,047619048;0,151515152;0,315789474;0,964285714;NA;NA;NA;NA;NA;NA;NA;0,317467453;0,224223339;0,009009009;0,136363636;0,269230769;0,45;1;5760;4980;5243;5262;4829;4308;3724;3333;2646;2204;1698;1360;1062;807;639;495;388;328;210;174;176;2775;10740;18283;18026;NA;0,89;3,00075227;0,422766355;-177937,7599;355879,5198
